x_0.000000,10.000000,0.000000
x_0.005000,10.000667,0.266662
x_0.010000,10.002668,0.533871
x_0.015000,10.006007,0.802176
x_0.020000,10.010692,1.072124
x_0.025000,10.016732,1.344260
x_0.030000,10.024139,1.619129
x_0.035000,10.032929,1.897273
x_0.040000,10.043118,2.179232
x_0.045000,10.054728,2.465541
x_0.050000,10.067782,2.756730
x_0.055000,10.082305,3.053324
x_0.060000,10.098325,3.355838
x_0.065000,10.115874,3.664778
x_0.070000,10.134984,3.980634
x_0.075000,10.155692,4.303884
x_0.080000,10.178036,4.634982
x_0.085000,10.202056,4.974362
x_0.090000,10.227794,5.322426
x_0.095000,10.255295,5.679544
x_0.100000,10.284605,6.046043
x_0.105000,10.315772,6.422204
x_0.110000,10.348844,6.808250
x_0.115000,10.383871,7.204342
x_0.120000,10.420904,7.610562
x_0.125000,10.459994,8.026910
x_0.130000,10.501190,8.453284
x_0.135000,10.544543,8.889476
x_0.140000,10.590101,9.335149
x_0.145000,10.637909,9.789831
x_0.150000,10.688013,10.252896
x_0.155000,10.740451,10.723550
x_0.160000,10.795259,11.200818
x_0.165000,10.852468,11.683530
x_0.170000,10.912101,12.170305
x_0.175000,10.974175,12.659548
x_0.180000,11.038698,13.149435
x_0.185000,11.105667,13.637914
x_0.190000,11.175071,14.122703
x_0.195000,11.246884,14.601298
x_0.200000,11.321069,15.070980
x_0.205000,11.397574,15.528841
x_0.210000,11.476333,15.971805
x_0.215000,11.557262,16.396666
x_0.220000,11.640264,16.800127
x_0.225000,11.725222,17.178854
x_0.230000,11.812006,17.529532
x_0.235000,11.900465,17.848926
x_0.240000,11.990437,18.133951
x_0.245000,12.081743,18.381738
x_0.250000,12.174188,18.589706
x_0.255000,12.267570,18.755620
x_0.260000,12.361671,18.877658
x_0.265000,12.456271,18.954453
x_0.270000,12.551139,18.985133
x_0.275000,12.646045,18.969350
x_0.280000,12.740755,18.907284
x_0.285000,12.835042,18.799639
x_0.290000,12.928678,18.647627
x_0.295000,13.021447,18.452930
x_0.300000,13.113139,18.217655
x_0.305000,13.203560,17.944280
x_0.310000,13.292523,17.635588
x_0.315000,13.379862,17.294603
x_0.320000,13.465421,16.924518
x_0.325000,13.549064,16.528631
x_0.330000,13.630670,16.110275
x_0.335000,13.710135,15.672766
x_0.340000,13.787371,15.219343
x_0.345000,13.862307,14.753129
x_0.350000,13.934886,14.277089
x_0.355000,14.005066,13.794004
x_0.360000,14.072818,13.306450
x_0.365000,14.138127,12.816780
x_0.370000,14.200986,12.327121
x_0.375000,14.261401,11.839369
x_0.380000,14.319386,11.355193
x_0.385000,14.374962,10.876040
x_0.390000,14.428157,10.403148
x_0.395000,14.479005,9.937553
x_0.400000,14.527546,9.480105
x_0.405000,14.573821,9.031482
x_0.410000,14.617876,8.592205
x_0.415000,14.659759,8.162652
x_0.420000,14.699519,7.743070
x_0.425000,14.737207,7.333595
x_0.430000,14.772872,6.934259
x_0.435000,14.806566,6.545002
x_0.440000,14.838339,6.165691
x_0.445000,14.868239,5.796119
x_0.450000,14.896316,5.436025
x_0.455000,14.922615,5.085093
x_0.460000,14.947182,4.742969
x_0.465000,14.970059,4.409259
x_0.470000,14.991287,4.083539
x_0.475000,15.010907,3.765361
x_0.480000,15.028953,3.454255
x_0.485000,15.045460,3.149734
x_0.490000,15.060460,2.851296
x_0.495000,15.073982,2.558428
x_0.500000,15.086053,2.270611
x_0.505000,15.096696,1.987314
x_0.510000,15.105933,1.708005
x_0.515000,15.113782,1.432144
x_0.520000,15.120259,1.159190
x_0.525000,15.125378,0.888599
x_0.530000,15.129148,0.619826
x_0.535000,15.131578,0.352325
x_0.540000,15.132673,0.085547
x_0.545000,15.132434,-0.181055
x_0.550000,15.130861,-0.448029
x_0.555000,15.127952,-0.715923
x_0.560000,15.123700,-0.985284
x_0.565000,15.118096,-1.256658
x_0.570000,15.111129,-1.530591
x_0.575000,15.102785,-1.807625
x_0.580000,15.093047,-2.088301
x_0.585000,15.081895,-2.373156
x_0.590000,15.069307,-2.662722
x_0.595000,15.055259,-2.957525
x_0.600000,15.039722,-3.258084
x_0.605000,15.022668,-3.564907
x_0.610000,15.004062,-3.878491
x_0.615000,14.983871,-4.199317
x_0.620000,14.962056,-4.527849
x_0.625000,14.938578,-4.864525
x_0.630000,14.913396,-5.209761
x_0.635000,14.886466,-5.563935
x_0.640000,14.857742,-5.927391
x_0.645000,14.827176,-6.300424
x_0.650000,14.794721,-6.683277
x_0.655000,14.760327,-7.076133
x_0.660000,14.723943,-7.479099
x_0.665000,14.685519,-7.892202
x_0.670000,14.645004,-8.315376
x_0.675000,14.602349,-8.748448
x_0.680000,14.557504,-9.191123
x_0.685000,14.510422,-9.642974
x_0.690000,14.461059,-10.103427
x_0.695000,14.409375,-10.571743
x_0.700000,14.355330,-11.047007
x_0.705000,14.298895,-11.528112
x_0.710000,14.240042,-12.013746
x_0.715000,14.178752,-12.502385
x_0.720000,14.115016,-12.992278
x_0.725000,14.048831,-13.481446
x_0.730000,13.980206,-13.967682
x_0.735000,13.909163,-14.448551
x_0.740000,13.835734,-14.921401
x_0.745000,13.759967,-15.383383
x_0.750000,13.681923,-15.831472
x_0.755000,13.601681,-16.262498
x_0.760000,13.519332,-16.673189
x_0.765000,13.434988,-17.060217
x_0.770000,13.348775,-17.420253
x_0.775000,13.260836,-17.750031
x_0.780000,13.171330,-18.046410
x_0.785000,13.080433,-18.306443
x_0.790000,12.988331,-18.527451
x_0.795000,12.895227,-18.707080
x_0.800000,12.801333,-18.843369
