x_0.000000,3.000000,0.100000
x_0.005000,3.001640,0.556036
x_0.010000,3.005561,1.012698
x_0.015000,3.011769,1.470374
x_0.020000,3.020267,1.929456
x_0.025000,3.031066,2.390347
x_0.030000,3.044175,2.853464
x_0.035000,3.059605,3.319235
x_0.040000,3.077372,3.788104
x_0.045000,3.097492,4.260533
x_0.050000,3.119984,4.737001
x_0.055000,3.144870,5.218002
x_0.060000,3.172173,5.704050
x_0.065000,3.201920,6.195668
x_0.070000,3.234140,6.693395
x_0.075000,3.268865,7.197770
x_0.080000,3.306129,7.709337
x_0.085000,3.345971,8.228627
x_0.090000,3.388429,8.756155
x_0.095000,3.433547,9.292407
x_0.100000,3.481369,9.837822
x_0.105000,3.531941,10.392778
x_0.110000,3.585313,10.957571
x_0.115000,3.641533,11.532394
x_0.120000,3.700654,12.117308
x_0.125000,3.762723,12.712218
x_0.130000,3.827792,13.316836
x_0.135000,3.895907,13.930650
x_0.140000,3.967112,14.552886
x_0.145000,4.041448,15.182472
x_0.150000,4.118947,15.817996
x_0.155000,4.199635,16.457668
x_0.160000,4.283527,17.099288
x_0.165000,4.370627,17.740211
x_0.170000,4.460923,18.377324
x_0.175000,4.554388,19.007031
x_0.180000,4.650974,19.625249
x_0.185000,4.750613,20.227425
x_0.190000,4.853213,20.808562
x_0.195000,4.958655,21.363277
x_0.200000,5.066792,21.885872
x_0.205000,5.177450,22.370433
x_0.210000,5.290423,22.810951
x_0.215000,5.405476,23.201462
x_0.220000,5.522345,23.536202
x_0.225000,5.640737,23.809772
x_0.230000,5.760333,24.017302
x_0.235000,5.880792,24.154613
x_0.240000,6.001756,24.218357
x_0.245000,6.122849,24.206128
x_0.250000,6.243688,24.116553
x_0.255000,6.363885,23.949327
x_0.260000,6.483053,23.705217
x_0.265000,6.600812,23.386022
x_0.270000,6.716793,22.994492
x_0.275000,6.830643,22.534213
x_0.280000,6.942028,22.009471
x_0.285000,7.050638,21.425097
x_0.290000,7.156188,20.786300
x_0.295000,7.258419,20.098509
x_0.300000,7.357100,19.367221
x_0.305000,7.452028,18.597860
x_0.310000,7.543024,17.795666
x_0.315000,7.629938,16.965588
x_0.320000,7.712641,16.112222
x_0.325000,7.791029,15.239751
x_0.330000,7.865013,14.351916
x_0.335000,7.934528,13.452003
x_0.340000,7.999518,12.542842
x_0.345000,8.059945,11.626824
x_0.350000,8.115778,10.705915
x_0.355000,8.166998,9.781696
x_0.360000,8.213592,8.855385
x_0.365000,8.255550,7.927881
x_0.370000,8.292870,6.999795
x_0.375000,8.325548,6.071488
x_0.380000,8.353584,5.143106
x_0.385000,8.376979,4.214613
x_0.390000,8.395730,3.285823
x_0.395000,8.409836,2.356430
x_0.400000,8.419293,1.426037
x_0.405000,8.424094,0.494182
x_0.410000,8.424231,-0.439637
x_0.415000,8.419693,-1.375934
x_0.420000,8.410467,-2.315210
x_0.425000,8.396535,-3.257930
x_0.430000,8.377881,-4.204493
x_0.435000,8.354484,-5.155206
x_0.440000,8.326322,-6.110252
x_0.445000,8.293374,-7.069658
x_0.450000,8.255618,-8.033263
x_0.455000,8.213035,-9.000677
x_0.460000,8.165606,-9.971246
x_0.465000,8.113319,-10.944008
x_0.470000,8.056165,-11.917652
x_0.475000,7.994144,-12.890477
x_0.480000,7.927265,-13.860354
x_0.485000,7.855549,-14.824690
x_0.490000,7.779032,-15.780399
x_0.495000,7.697766,-16.723886
x_0.500000,7.611820,-17.651044
x_0.505000,7.521290,-18.557264
x_0.510000,7.426291,-19.437470
x_0.515000,7.326968,-20.286181
x_0.520000,7.223492,-21.097590
x_0.525000,7.116064,-21.865680
x_0.530000,7.004917,-22.584362
x_0.535000,6.890313,-23.247641
x_0.540000,6.772543,-23.849790
x_0.545000,6.651926,-24.385553
x_0.550000,6.528805,-24.850333
x_0.555000,6.403547,-25.240380
x_0.560000,6.276531,-25.552955
x_0.565000,6.148149,-25.786462
x_0.570000,6.018799,-25.940535
x_0.575000,5.888875,-26.016085
x_0.580000,5.758765,-26.015280
x_0.585000,5.628844,-25.941490
x_0.590000,5.499465,-25.799172
x_0.595000,5.370957,-25.593721
x_0.600000,5.243622,-25.331294
x_0.605000,5.117728,-25.018610
x_0.610000,4.993508,-24.662752
x_0.615000,4.871161,-24.270965
x_0.620000,4.750846,-23.850480
x_0.625000,4.632692,-23.408349
x_0.630000,4.516788,-22.951308
x_0.635000,4.403193,-22.485677
x_0.640000,4.291936,-22.017274
x_0.645000,4.183016,-21.551365
x_0.650000,4.076410,-21.092639
x_0.655000,3.972071,-20.645195
x_0.660000,3.869933,-20.212553
x_0.665000,3.769916,-19.797677
