x_0.000000,3.000000,0.100000
x_0.005000,3.001640,0.556036
x_0.840000,0.816495,-15.780328
x_0.845000,0.738035,-15.599101
x_0.850000,0.660552,-15.389444
x_0.855000,0.584189,-15.150579
x_1.685000,-0.239547,25.742910
x_1.690000,-0.109282,26.352607
x_1.695000,0.023873,26.898592
x_1.700000,0.159593,27.378450
x_2.530000,14.001517,-6.398729
x_2.535000,13.969622,-6.358690
x_2.540000,13.937935,-6.315506
x_2.545000,13.906471,-6.269435
x_3.380000,4.896845,-4.514267
x_3.385000,4.876791,-3.506799
x_3.390000,4.861779,-2.497907
x_3.395000,4.851813,-1.488812
x_4.225000,-1.945758,-13.374926
x_4.230000,-2.010191,-12.400386
x_4.235000,-2.069783,-11.438542
x_4.240000,-2.124600,-10.490610
x_5.070000,-5.795952,-15.261016
x_5.075000,-5.871492,-14.949208
x_5.080000,-5.945387,-14.603489
x_5.085000,-6.017471,-14.224391
x_5.915000,-9.908000,0.585043
x_5.920000,-9.904332,0.882503
x_5.925000,-9.899171,1.182437
x_5.930000,-9.892503,1.484782
x_6.765000,-9.418299,2.940341
x_6.770000,-9.402271,3.472205
x_6.775000,-9.383563,4.012591
x_6.780000,-9.362130,4.562093
x_7.610000,2.240021,12.275644
x_7.615000,2.301766,12.425695
x_7.620000,2.364312,12.596269
x_7.625000,2.427764,12.788316
x_8.455000,12.488494,3.183460
x_8.460000,12.505811,3.742051
x_8.465000,12.525900,4.291874
x_8.470000,12.548712,4.830851
x_9.300000,-0.518273,-25.638880
x_9.305000,-0.644506,-24.845444
x_9.310000,-0.766645,-24.002818
x_9.315000,-0.884463,-23.118009
x_10.150000,0.283917,19.229393
x_10.155000,0.380995,19.594475
x_10.160000,0.479787,19.915067
x_10.165000,0.580073,20.191728
x_10.995000,15.165639,16.362163
x_11.000000,15.248159,16.651549
x_11.005000,15.332216,16.977693
x_11.010000,15.417999,17.342004
x_11.840000,32.557187,28.909182
x_11.845000,32.701908,28.975093
x_11.850000,32.846905,29.021486
x_11.855000,32.992106,29.057657
x_12.685000,53.779734,13.513916
x_12.690000,53.849086,14.232231
x_12.695000,53.922110,14.982614
x_12.700000,53.998965,15.764764
x_13.535000,71.959871,21.543190
x_13.540000,72.068583,21.950412
x_13.545000,72.179463,22.410459
x_13.550000,72.292778,22.924511
x_14.380000,90.009737,-0.134375
x_14.385000,90.009287,-0.045593
x_14.390000,90.009281,0.043353
x_14.395000,90.009720,0.131837
x_15.225000,72.236921,-22.688279
x_15.230000,72.124721,-22.200898
x_15.235000,72.014823,-21.766999
x_15.240000,71.906964,-21.385171
x_16.070000,54.100444,-16.229505
x_16.075000,54.021364,-15.407326
x_16.080000,53.946320,-14.615382
x_16.085000,53.875159,-13.854282
x_16.920000,33.357617,-27.658443
x_16.925000,33.219476,-27.601066
x_16.930000,33.081580,-27.559228
x_16.935000,32.943872,-27.524462
x_17.765000,16.042492,-15.236744
x_17.770000,15.967993,-14.568642
x_17.775000,15.896749,-13.934796
x_17.780000,15.828588,-13.334973
x_18.610000,-4.749714,-27.691790
x_18.615000,-4.888082,-27.654060
x_18.620000,-5.026235,-27.604105
x_18.625000,-5.164089,-27.533631
x_19.455000,-13.665670,-5.419050
x_19.460000,-13.690359,-4.455376
x_19.465000,-13.710215,-3.486388
x_19.470000,-13.725217,-2.513990
x_20.305000,-22.193155,-13.755687
x_20.310000,-22.260894,-13.345403
x_20.315000,-22.326661,-12.966584
x_20.320000,-22.390611,-12.618439
x_21.150000,-40.186279,-17.261506
x_21.155000,-40.270558,-16.455373
x_21.160000,-40.350889,-15.682914
x_21.165000,-40.427444,-14.944827
x_21.995000,-61.680407,-30.196316
x_22.000000,-61.831169,-30.102590
x_22.005000,-61.981366,-29.968735
x_22.010000,-62.130776,-29.786867
x_22.840000,-79.841003,-22.487420
x_22.845000,-79.953322,-22.441713
x_22.850000,-80.065434,-22.404018
x_22.855000,-80.177366,-22.368929
x_23.690000,-80.152514,13.671176
x_23.695000,-80.084071,13.706136
x_23.700000,-80.015451,13.742043
x_23.705000,-79.946646,13.780481
x_24.535000,-71.682269,12.355246
x_24.540000,-71.618495,13.158982
x_24.545000,-71.550636,13.988826
x_24.550000,-71.478564,14.844234
x_25.380000,-57.146352,27.202441
x_25.385000,-57.008387,27.974091
x_25.390000,-56.866713,28.684824
x_25.395000,-56.721651,29.328608
x_26.225000,-35.156032,26.032496
x_26.230000,-35.025204,26.307932
x_26.235000,-34.892855,26.641443
x_26.240000,-34.758687,27.036399
x_27.075000,-10.278398,29.236185
x_27.080000,-10.131788,29.416597
x_27.085000,-9.984141,29.651789
