x_0.000000,-5.500000,0.000000
x_0.005000,-5.500859,-0.342608
x_0.010000,-5.503415,-0.678682
x_0.015000,-5.507634,-1.007754
x_0.020000,-5.513480,-1.329369
x_0.025000,-5.520915,-1.643086
x_0.030000,-5.529897,-1.948473
x_0.035000,-5.540385,-2.245110
x_0.040000,-5.552333,-2.532584
x_0.045000,-5.565695,-2.810491
x_0.050000,-5.580421,-3.078432
x_0.055000,-5.596462,-3.336020
x_0.060000,-5.613764,-3.582873
x_0.065000,-5.632272,-3.818619
x_0.070000,-5.651931,-4.042897
x_0.075000,-5.672681,-4.255358
x_0.080000,-5.694464,-4.455665
x_0.085000,-5.717217,-4.643498
x_0.090000,-5.740878,-4.818553
x_0.095000,-5.765381,-4.980549
x_0.100000,-5.790661,-5.129225
x_0.105000,-5.816651,-5.264347
x_0.110000,-5.843282,-5.385707
x_0.115000,-5.870485,-5.493129
x_0.120000,-5.898189,-5.586468
x_0.125000,-5.926326,-5.665616
x_0.130000,-5.954822,-5.730501
x_0.135000,-5.983607,-5.781089
x_0.140000,-6.012609,-5.817387
x_0.145000,-6.041757,-5.839445
x_0.150000,-6.070980,-5.847352
x_0.155000,-6.100207,-5.841243
x_0.160000,-6.129369,-5.821295
x_0.165000,-6.158397,-5.787724
x_0.170000,-6.187224,-5.740793
x_0.175000,-6.215783,-5.680801
x_0.180000,-6.244011,-5.608088
x_0.185000,-6.271844,-5.523031
x_0.190000,-6.299221,-5.426039
x_0.195000,-6.326085,-5.317558
x_0.200000,-6.352378,-5.198058
x_0.205000,-6.378048,-5.068041
x_0.210000,-6.403042,-4.928029
x_0.215000,-6.427313,-4.778566
x_0.220000,-6.450813,-4.620212
x_0.225000,-6.473501,-4.453545
x_0.230000,-6.495336,-4.279150
x_0.235000,-6.516280,-4.097623
x_0.240000,-6.536301,-3.909564
x_0.245000,-6.555366,-3.715576
x_0.250000,-6.573448,-3.516264
x_0.255000,-6.590521,-3.312227
x_0.260000,-6.606563,-3.104064
x_0.265000,-6.621556,-2.892365
x_0.270000,-6.635482,-2.677713
x_0.275000,-6.648329,-2.460681
x_0.280000,-6.660086,-2.241833
x_0.285000,-6.670745,-2.021719
x_0.290000,-6.680302,-1.800879
x_0.295000,-6.688754,-1.579836
x_0.300000,-6.696101,-1.359102
x_0.305000,-6.702346,-1.139175
x_0.310000,-6.707495,-0.920535
x_0.315000,-6.711554,-0.703652
x_0.320000,-6.714535,-0.488976
x_0.325000,-6.716448,-0.276946
x_0.330000,-6.717309,-0.067983
x_0.335000,-6.717134,0.137504
x_0.340000,-6.715941,0.339123
x_0.345000,-6.713750,0.536497
x_0.350000,-6.710583,0.729264
x_0.355000,-6.706465,0.917074
x_0.360000,-6.701422,1.099596
x_0.365000,-6.695479,1.276511
x_0.370000,-6.688666,1.447517
x_0.375000,-6.681014,1.612326
x_0.380000,-6.672554,1.770667
x_0.385000,-6.663319,1.922282
x_0.390000,-6.653343,2.066933
x_0.395000,-6.642661,2.204395
x_0.400000,-6.631311,2.334461
x_0.405000,-6.619329,2.456942
x_0.410000,-6.606754,2.571666
x_0.415000,-6.593626,2.678479
x_0.420000,-6.579983,2.777246
x_0.425000,-6.565867,2.867850
x_0.430000,-6.551318,2.950195
x_0.435000,-6.536379,3.024204
x_0.440000,-6.521090,3.089819
x_0.445000,-6.505495,3.147005
x_0.450000,-6.489634,3.195746
x_0.455000,-6.473551,3.236045
x_0.460000,-6.457288,3.267930
x_0.465000,-6.440886,3.291447
x_0.470000,-6.424387,3.306662
x_0.475000,-6.407833,3.313665
x_0.480000,-6.391264,3.312562
x_0.485000,-6.374721,3.303482
x_0.490000,-6.358242,3.286572
x_0.495000,-6.341868,3.261997
x_0.500000,-6.325635,3.229942
x_0.505000,-6.309581,3.190607
x_0.510000,-6.293741,3.144210
x_0.515000,-6.278150,3.090984
x_0.520000,-6.262842,3.031176
x_0.525000,-6.247849,2.965046
x_0.530000,-6.233201,2.892869
x_0.535000,-6.218929,2.814929
x_0.540000,-6.205061,2.731519
x_0.545000,-6.191623,2.642944
x_0.550000,-6.178640,2.549515
x_0.555000,-6.166135,2.451550
x_0.560000,-6.154131,2.349372
x_0.565000,-6.142648,2.243310
x_0.570000,-6.131704,2.133694
x_0.575000,-6.121316,2.020858
x_0.580000,-6.111500,1.905136
x_0.585000,-6.102269,1.786864
x_0.590000,-6.093635,1.666375
x_0.595000,-6.085609,1.544002
x_0.600000,-6.078198,1.420077
x_0.605000,-6.071410,1.294925
x_0.610000,-6.065250,1.168869
x_0.615000,-6.059722,1.042230
x_0.620000,-6.054828,0.915319
x_0.625000,-6.050569,0.788445
x_0.630000,-6.046943,0.661909
x_0.635000,-6.043949,0.536006
x_0.640000,-6.041582,0.411022
x_0.645000,-6.039837,0.287237
x_0.650000,-6.038707,0.164923
x_0.655000,-6.038185,0.044342
x_0.660000,-6.038260,-0.074252
x_0.665000,-6.038923,-0.190613
x_0.670000,-6.040162,-0.304507
x_0.675000,-6.041964,-0.415707
x_0.680000,-6.044314,-0.523998
x_0.685000,-6.047199,-0.629174
x_0.690000,-6.050601,-0.731040
x_0.695000,-6.054503,-0.829411
x_0.700000,-6.058889,-0.924114
x_0.705000,-6.063738,-1.014987
x_0.710000,-6.069032,-1.101878
x_0.715000,-6.074750,-1.184646
x_0.720000,-6.080871,-1.263165
x_0.725000,-6.087374,-1.337317
x_0.730000,-6.094237,-1.406997
x_0.735000,-6.101437,-1.472112
