x_0.000000,-13.000000,-12.000000,52.000000
x_0.005000,-12.903356,-11.496630,51.723563
x_0.010000,-12.776402,-11.018351,51.414866
x_0.015000,-12.623494,-10.567596,51.075250
x_0.020000,-12.448826,-10.146356,50.706527
x_0.025000,-12.256401,-9.756179,50.310864
x_0.030000,-12.050020,-9.398173,49.890692
x_0.035000,-11.833259,-9.073033,49.448604
x_0.040000,-11.609457,-8.781072,48.987286
x_0.045000,-11.381707,-8.522257,48.509449
x_0.050000,-11.152850,-8.296259,48.017771
x_0.055000,-10.925472,-8.102496,47.514862
x_0.060000,-10.701910,-7.940183,47.003229
x_0.065000,-10.484252,-7.808374,46.485257
x_0.070000,-10.274348,-7.706013,45.963195
x_0.075000,-10.073823,-7.631966,45.439151
x_0.080000,-9.884087,-7.585060,44.915092
x_0.085000,-9.706351,-7.564115,44.392849
x_0.090000,-9.541643,-7.567969,43.874125
x_0.095000,-9.390824,-7.595497,43.360503
x_0.100000,-9.254604,-7.645631,42.853461
x_0.105000,-9.133559,-7.717374,42.354385
x_0.110000,-9.028149,-7.809803,41.864580
x_0.115000,-8.938727,-7.922081,41.385286
x_0.120000,-8.865561,-8.053455,40.917690
x_0.125000,-8.808843,-8.203257,40.462939
x_0.130000,-8.768701,-8.370903,40.022154
x_0.135000,-8.745213,-8.555884,39.596439
x_0.140000,-8.738414,-8.757762,39.186894
x_0.145000,-8.748304,-8.976164,38.794623
x_0.150000,-8.774859,-9.210766,38.420748
x_0.155000,-8.818031,-9.461288,38.066411
x_0.160000,-8.877756,-9.727479,37.732789
x_0.165000,-8.953958,-10.009101,37.421093
x_0.170000,-9.046547,-10.305920,37.132583
x_0.175000,-9.155422,-10.617683,36.868564
x_0.180000,-9.280469,-10.944108,36.630396
x_0.185000,-9.421559,-11.284858,36.419493
x_0.190000,-9.578544,-11.639527,36.237325
x_0.195000,-9.751255,-12.007616,36.085414
x_0.200000,-9.939490,-12.388509,35.965334
x_0.205000,-10.143012,-12.781454,35.878701
x_0.210000,-10.361537,-13.185533,35.827165
x_0.215000,-10.594727,-13.599642,35.812397
x_0.220000,-10.842176,-14.022460,35.836070
x_0.225000,-11.103396,-14.452423,35.899839
x_0.230000,-11.377810,-14.887706,36.005311
x_0.235000,-11.664731,-15.326188,36.154014
x_0.240000,-11.963352,-15.765441,36.347355
x_0.245000,-12.272726,-16.202704,36.586577
x_0.250000,-12.591755,-16.634879,36.872705
x_0.255000,-12.919174,-17.058518,37.206489
x_0.260000,-13.253536,-17.469831,37.588338
