x_0.000000,-3.000000,-2.000000,2.000000
x_0.002000,-2.999969,-2.007595,1.976167
x_0.006000,-2.999719,-2.022803,1.929492
x_0.014000,-2.998489,-2.053285,1.839983
x_0.030000,-2.993245,-2.114494,1.675401
x_0.062000,-2.972606,-2.237696,1.397215
x_0.126000,-2.897188,-2.485906,0.999626
x_0.254000,-2.645027,-2.981124,0.591358
x_0.382000,-2.296337,-3.462459,0.432778
x_0.638000,-1.393147,-4.338468,0.366712
x_1.150000,0.952619,-5.491729,0.499491
x_1.662000,3.469612,-5.491060,0.951325
x_1.918000,4.515100,-5.000667,1.479241
x_2.174000,5.210097,-4.218141,2.446819
x_2.430000,5.348463,-3.233219,4.055602
x_2.686000,4.753563,-2.200278,5.980071
x_2.942000,3.523650,-1.308385,6.763946
x_3.198000,2.172141,-0.682252,5.446503
x_3.454000,1.172277,-0.312561,3.348737
x_3.710000,0.577743,-0.116486,1.841112
x_3.966000,0.234773,-0.022639,1.063044
x_4.222000,0.014079,0.007156,0.716601
x_4.478000,-0.148361,-0.010743,0.569773
x_4.734000,-0.275550,-0.069427,0.506118
x_5.246000,-0.433529,-0.291411,0.460960
x_5.758000,-0.437428,-0.612591,0.450710
x_6.782000,0.061054,-1.245189,0.488884
x_7.806000,0.885069,-1.304074,0.600187
x_8.318000,1.162258,-1.011497,0.664916
x_8.830000,1.215493,-0.553361,0.705537
x_9.854000,0.560369,0.416203,0.629348
x_10.366000,-0.028076,0.671107,0.539712
x_10.878000,-0.631865,0.638512,0.460339
x_11.390000,-1.102463,0.285043,0.407033
x_11.902000,-1.297371,-0.346007,0.381810
x_12.926000,-0.544048,-1.879982,0.418307
x_13.438000,0.331369,-2.384237,0.492236
x_14.462000,2.117806,-2.041337,0.823770
x_14.974000,2.475043,-1.175433,1.053386
x_15.486000,2.223782,-0.075192,1.156164
x_15.998000,1.425493,0.973067,0.988808
x_16.510000,0.293144,1.702224,0.687970
x_16.766000,-0.327930,1.881844,0.561816
x_17.022000,-0.948006,1.912811,0.467142
x_17.278000,-1.535138,1.783596,0.400312
x_17.534000,-2.053929,1.490522,0.354511
x_17.790000,-2.467551,1.039311,0.323954
x_18.302000,-2.842924,-0.262345,0.295433
x_18.814000,-2.454424,-1.868404,0.302225
x_19.326000,-1.259788,-3.392756,0.351429
x_19.838000,0.558504,-4.397790,0.475872
x_20.350000,2.575033,-4.517366,0.775752
x_20.862000,4.136422,-3.607827,1.526753
x_21.118000,4.490354,-2.824757,2.206882
x_21.374000,4.427093,-1.915880,3.051034
x_21.886000,3.082498,-0.141836,3.780055
x_22.398000,1.268977,1.065514,2.080698
x_22.654000,0.523419,1.420473,1.285223
x_22.910000,-0.131193,1.625609,0.807349
x_23.166000,-0.729529,1.684286,0.561872
x_23.422000,-1.278983,1.594346,0.441220
x_23.678000,-1.763735,1.354726,0.378423
x_23.934000,-2.156184,0.970312,0.342403
x_24.446000,-2.544713,-0.169902,0.309861
x_24.958000,-2.253635,-1.608449,0.313199
x_25.470000,-1.231929,-3.004468,0.356512
x_25.982000,0.372215,-3.963904,0.465461
x_26.494000,2.194044,-4.147375,0.713086
