x_0.000000,-13.000000,-12.000000,52.000000
x_0.002000,-12.965265,-11.795814,51.893359
x_0.006000,-12.880248,-11.398882,51.664369
x_0.014000,-12.655948,-10.655442,51.145566
x_0.030000,-12.050021,-9.398175,49.890693
x_0.062000,-10.614048,-7.883923,46.796750
x_0.126000,-8.799492,-8.235874,40.375108
x_0.254000,-12.841595,-16.936034,37.155212
x_0.382000,-16.873805,-14.133561,51.657726
x_0.510000,-8.986789,-7.048652,41.933885
x_0.766000,-17.001394,-14.127716,49.653251
x_1.022000,-14.125347,-14.908511,38.715260
x_1.150000,-15.991515,-14.469328,48.869539
x_1.406000,-13.454741,-14.604184,40.123730
x_1.534000,-15.394632,-14.494985,47.580306
x_1.790000,-13.366569,-14.271271,41.292451
x_2.046000,-12.783712,-11.938108,43.364088
x_2.302000,-14.014432,-13.184059,44.788305
x_2.558000,-13.726517,-13.571509,43.537351
x_2.814000,-13.416536,-12.962756,43.621051
x_3.070000,-13.639691,-13.096834,44.030514
x_3.326000,-13.641148,-13.259662,43.845507
x_3.582000,-13.548282,-13.148584,43.787485
x_3.838000,-13.572306,-13.142903,43.883665
x_4.094000,-13.580380,-13.188099,43.870346
x_4.350000,-13.554698,-13.174946,43.848674
x_4.606000,-13.549261,-13.168551,43.868649
x_4.862000,-13.547454,-13.179539,43.873718
x_5.118000,-13.537462,-13.180726,43.870387
x_5.374000,-13.530069,-13.179921,43.875634
x_5.630000,-13.524797,-13.183278,43.879999
x_5.886000,-13.518084,-13.185476,43.881597
x_6.142000,-13.511596,-13.186637,43.884522
x_6.398000,-13.505847,-13.188560,43.887695
x_6.654000,-13.500028,-13.190439,43.890161
x_6.910000,-13.494293,-13.191996,43.892704
x_7.166000,-13.488845,-13.193631,43.895326
x_7.422000,-13.483533,-13.195272,43.897760
x_7.678000,-13.478341,-13.196813,43.900124
x_7.934000,-13.473317,-13.198326,43.902463
x_8.190000,-13.468437,-13.199818,43.904723
x_8.446000,-13.463685,-13.201265,43.906914
x_8.702000,-13.459068,-13.202675,43.909054
x_8.958000,-13.454580,-13.204056,43.911137
x_9.214000,-13.450213,-13.205403,43.913161
x_9.470000,-13.445965,-13.206717,43.915134
x_9.726000,-13.441832,-13.208000,43.917055
x_9.982000,-13.437810,-13.209253,43.918925
x_10.238000,-13.433894,-13.210476,43.920747
x_10.494000,-13.430083,-13.211671,43.922522
x_10.750000,-13.426372,-13.212838,43.924252
x_11.006000,-13.422758,-13.213978,43.925937
x_11.262000,-13.419238,-13.215091,43.927580
x_11.518000,-13.415809,-13.216178,43.929182
x_11.774000,-13.412468,-13.217241,43.930743
x_12.030000,-13.409212,-13.218279,43.932266
x_12.286000,-13.406039,-13.219293,43.933751
x_12.542000,-13.402946,-13.220284,43.935199
x_12.798000,-13.399931,-13.221253,43.936611
x_13.054000,-13.396992,-13.222200,43.937989
x_13.310000,-13.394125,-13.223125,43.939334
x_13.566000,-13.391329,-13.224029,43.940646
x_13.822000,-13.388603,-13.224913,43.941926
x_14.078000,-13.385943,-13.225778,43.943176
x_14.334000,-13.383348,-13.226622,43.944396
x_14.590000,-13.380815,-13.227449,43.945587
x_14.846000,-13.378345,-13.228256,43.946750
x_15.102000,-13.375933,-13.229046,43.947885
x_15.358000,-13.373579,-13.229818,43.948993
x_15.614000,-13.371282,-13.230574,43.950076
x_16.126000,-76.469628,-84.613470,-108.500043
x_16.142000,-92.617651,-165.508452,89.038780
x_16.158000,-89.102068,29.635315,203.116815
x_16.190000,-1.484153,147.114887,27.908119
x_16.222000,53.436453,99.046725,145.624153
x_16.254000,27.778541,-81.617318,134.102988
x_16.286000,-20.489111,-84.648152,115.118324
x_16.350000,-6.219298,44.097807,109.902375
x_16.414000,15.456381,6.007863,99.358877
x_16.478000,-1.454345,-14.816439,74.667500
x_16.606000,-5.052688,-2.540646,48.899425
x_16.862000,-10.051226,-20.107993,27.263847
x_16.990000,-20.196393,-13.152490,60.761139
x_17.118000,-3.361729,0.256050,39.922326
x_17.246000,-1.755445,-2.473764,24.085988
x_17.502000,-26.923390,-4.942283,71.697732
x_17.630000,6.265787,12.904834,40.491756
x_17.758000,15.133304,18.328720,43.127780
x_17.886000,13.809862,10.170204,49.047640
x_18.142000,14.008656,16.905112,42.424108
x_18.270000,14.365926,11.913640,48.404137
x_18.526000,13.662152,15.568323,42.517974
x_18.782000,11.951023,12.540660,42.789091
x_19.038000,13.079944,12.943276,45.004403
x_19.294000,13.216459,13.844383,44.180756
x_19.550000,12.813867,13.310051,43.833410
x_19.806000,12.966212,13.265858,44.266185
x_20.062000,13.036925,13.454322,44.186548
x_20.318000,12.963448,13.381582,44.079772
x_20.574000,12.980414,13.351026,44.150838
x_20.830000,13.002889,13.385389,44.150115
x_21.086000,12.993651,13.377070,44.124326
x_21.342000,12.996824,13.367012,44.132958
x_21.598000,13.004596,13.371514,44.134205
x_21.854000,13.006255,13.370065,44.127697
x_22.110000,13.009130,13.366615,44.127077
x_22.366000,13.013387,13.366009,44.126341
x_22.622000,13.016587,13.364799,44.123783
x_22.878000,13.019768,13.362967,44.122105
x_23.134000,13.023254,13.361635,44.120648
x_23.390000,13.026562,13.360307,44.118833
x_23.646000,13.029804,13.358841,44.117134
x_23.902000,13.033085,13.357461,44.115526
x_24.158000,13.036321,13.356114,44.113867
x_24.414000,13.039516,13.354750,44.112229
x_24.670000,13.042694,13.353410,44.110625
x_24.926000,13.045844,13.352091,44.109026
x_25.182000,13.048962,13.350781,44.107442
x_25.438000,13.052053,13.349487,44.105877
x_25.694000,13.055115,13.348209,44.104327
x_25.950000,13.058148,13.346945,44.102792
x_26.206000,13.061151,13.345696,44.101274
x_26.462000,13.064126,13.344462,44.099772
x_26.718000,13.067071,13.343242,44.098285
x_26.974000,13.069987,13.342037,44.096814
x_27.230000,13.072873,13.340848,44.095359
x_27.486000,13.075729,13.339672,44.093920
x_27.742000,13.078556,13.338512,44.092498
x_27.998000,13.081353,13.337366,44.091091
x_28.254000,13.084120,13.336234,44.089700
x_28.510000,13.086857,13.335117,44.088325
x_28.766000,13.089564,13.334014,44.086966
x_29.022000,13.092241,13.332926,44.085623
x_29.278000,13.094889,13.331851,44.084296
x_29.534000,13.097506,13.330791,44.082985
x_29.790000,13.100094,13.329746,44.081689
x_30.046000,13.102651,13.328714,44.080409
x_30.302000,13.105179,13.327696,44.079145
x_30.558000,13.107677,13.326691,44.077897
x_30.814000,13.110145,13.325701,44.076664
x_31.070000,13.112584,13.324724,44.075447
x_31.326000,13.114993,13.323761,44.074245
x_31.582000,13.117373,13.322811,44.073058
x_31.838000,13.119723,13.321874,44.071887
x_32.094000,13.122045,13.320951,44.070731
x_32.350000,13.124337,13.320041,44.069590
x_32.606000,13.126600,13.319144,44.068464
x_32.862000,13.128834,13.318259,44.067354
x_33.118000,13.131039,13.317388,44.066258
x_33.374000,13.133216,13.316529,44.065176
x_33.630000,13.135364,13.315683,44.064110
x_33.886000,13.137484,13.314849,44.063058
x_34.142000,13.139576,13.314028,44.062020
x_34.398000,13.141640,13.313218,44.060997
x_34.654000,13.143677,13.312421,44.059988
x_34.910000,13.145685,13.311636,44.058994
x_35.166000,13.147667,13.310862,44.058013
x_35.422000,13.149621,13.310101,44.057046
x_35.678000,13.151548,13.309351,44.056093
x_35.934000,13.153448,13.308612,44.055154
x_36.190000,13.155322,13.307885,44.054228
x_36.446000,13.157169,13.307169,44.053316
x_36.702000,13.158991,13.306464,44.052417
x_36.958000,13.160786,13.305770,44.051531
x_37.214000,13.162556,13.305087,44.050658
x_37.470000,13.164300,13.304414,44.049798
x_37.726000,13.166019,13.303752,44.048951
x_37.982000,13.167712,13.303101,44.048116
x_38.238000,13.169381,13.302460,44.047294
x_38.494000,13.171026,13.301829,44.046485
x_38.750000,13.172646,13.301208,44.045688
x_39.006000,13.174242,13.300597,44.044902
x_39.262000,13.175814,13.299996,44.044129
x_39.518000,13.177363,13.299405,44.043368
x_40.030000,-19.549502,157.348532,55.450999
x_40.062000,48.292422,124.702201,131.175458
x_40.094000,34.145384,-73.544026,152.840972
x_40.126000,-17.836403,-91.741402,119.280794
x_40.158000,-30.311626,-4.133189,146.926091
x_40.222000,14.413368,36.283882,107.918477
x_40.286000,5.922533,-15.904543,89.329683
x_40.414000,-5.988830,-1.825302,57.683836
x_40.670000,-0.202860,-8.887091,20.878920
x_40.798000,-17.320152,-30.033576,30.876611
x_40.862000,-25.500070,-23.297208,63.200684
x_40.990000,-1.267999,5.680889,43.268652
x_41.118000,6.223918,10.163798,28.494556
x_41.246000,19.455620,26.031545,43.925936
